;JOB_NUM		SUBMIT_TIME		WAIT_TIME		RUN_TIME
13547		21934		33		17023		
13548		21935		19		19027		
13549		21936		27		21021		
13550		21938		42		24027		
13551		21939		27		26031		
13552		21940		15		1001		
13553		21942		46		3005		
13554		21945		36		8015		
13555		21946		19		10009		
13556		21948		36		12013		
13557		21949		30		14017		
13558		21950		33		17023		
13559		21952		33		19027		
13560		21953		45		21021		
13561		21956		31		23025		
13562		21958		7		1001		
13563		21959		3		3005		
13564		21960		50		5009		
13565		21962		5		7013		
13566		21963		33		10009		
13567		21964		17		120013		
13568		21968		18		15019		
13569		21969		24		17023		
13570		21970		28		22023		
13571		21972		1		24027		
13572		21973		29		60011		
13573		21974		44		9017		
13574		21976		34		12013		
13575		21979		19		14017		
13576		21980		8		16021		
13577		21982		21		18025		
13578		21983		3		23025		
13579		21984		28		25029		
13580		21986		47		27033		
13581		21987		45		29037		
13582		21990		7		5009		
13583		21992		13		7013		
13584		21993		40		9017		
13585		21994		42		11011		
13586		21996		33		16021		
13587		21997		28		18025		
13588		21998		23		200019		
13589		22002		17		23025		
13590		22003		10		26031		
13591		22004		19		28035		
13592		22006		49		3005		
13593		22007		16		5009		
13594		22008		22		10009		
13595		22010		49		12013		
13596		22013		23		14017		
13597		22014		6		16021		
13598		22016		15		19027		
13599		22017		42		21021		
13600		22018		31		23025		
13601		22020		44		25029		
13602		22021		44		3005		
13603		22024		11		5009		
13604		22026		40		7013		
13605		22027		29		9017		
13606		22028		29		12013		
13607		22030		47		14017		
13608		22031		49		16021		
13609		22032		32		180025		
13610		22036		27		24027		
13611		22037		47		26031		
13612		22038		28		1001		
13613		22040		33		30005		
13614		22041		9		7013		
13615		22042		19		9017		
13616		22044		24		11011		
13617		22047		44		13015		
13618		22048		46		18025		
13619		22050		48		20019		
13620		22051		12		22023		
13621		22052		7		24027		
13622		22054		18		7013		
13623		22055		11		9017		
13624		22058		25		11011		
13625		22060		41		13015		
13626		22061		11		18025		
13627		22062		49		20019		
13628		22064		46		22023		
13629		22065		25		24027		
13630		22066		40		270033		
13631		22070		28		30029		
13632		22071		21		5009		
13633		22072		33		7013		
13634		22074		38		12013		
13635		22075		10		14017		
13636		22076		13		16021		
13637		22078		17		18025		
13638		22081		8		21021		
13639		22082		11		23025		
13640		22084		50		25029		
13641		22085		34		27033		
13642		22086		7		5009		
13643		22088		29		7013		
13644		22089		16		9017		
13645		22092		15		11011		
13646		22094		47		14017		
13647		22095		41		16021		
13648		22096		10		18025		
13649		22098		45		20019		
13650		22099		40		25029		
13651		22100		22		270033		
13652		22104		3		3005		
13653		22105		8		5009		
13654		22106		34		80015		
13655		22108		27		11011		
13656		22109		48		13015		
13657		22110		44		15019		
13658		22112		25		20019		
13659		22115		46		22023		
13660		22116		18		24027		
13661		22118		16		26031		
13662		22119		23		2003		
13663		22120		40		4007		
13664		22122		50		6011		
13665		22123		11		8015		
13666		22126		1		13015		
13667		22128		12		15019		
13668		22129		29		17023		
13669		22130		9		19027		
13670		22132		22		22023		
13671		22133		30		24027		
13672		22134		44		60011		
13673		22138		28		9017		
13674		22139		8		14017		
13675		22140		10		16021		
13676		22142		45		18025		
13677		22143		6		20019		
13678		22144		2		23025		
13679		22146		6		25029		
13680		22149		2		27033		
13681		22150		42		29037		
13682		22152		27		7013		
13683		22153		7		9017		
13684		22154		1		11011		
13685		22156		10		13015		
13686		22157		33		16021		
13687		22160		48		18025		
13688		22162		3		20019		
13689		22163		10		22023		
13690		22164		43		27033		
13691		22166		23		29037		
13692		22167		27		4007		
13693		22168		18		60011		
13694		22172		14		10009		
13695		22173		27		120013		
13696		22174		30		15019		
13697		22176		15		17023		
13698		22177		40		22023		
13699		22178		8		24027		
13700		22180		23		26031		
13701		22183		14		28035		
13702		22184		39		4007		
13703		22186		16		6011		
13704		22187		43		8015		
13705		22188		48		10009		
13706		22190		27		15019		
13707		22191		37		17023		
13708		22194		5		19027		
13709		22196		31		21021		
13710		22197		45		24027		
13711		22198		7		26031		
13712		22200		24		1001		
13713		22201		21		3005		
13714		22202		13		80015		
13715		22206		24		11011		
13716		22207		33		13015		
13717		22208		47		15019		
13718		22210		21		18025		
13719		22211		37		20019		
13720		22212		8		22023		
13721		22214		16		24027		
13722		22217		11		2003		
13723		22218		35		4007		
13724		22220		33		6011		
13725		22221		25		8015		
13726		22222		13		11011		
13727		22224		14		13015		
13728		22225		39		15019		
13729		22228		4		17023		
13730		22230		21		22023		
13731		22231		13		24027		
13732		22232		17		6011		
13733		22234		11		8015		
13734		22235		30		11011		
13735		22236		10		130015		
13736		22240		10		160021		
13737		22241		9		19027		
13738		22242		48		24027		
13739		22244		14		26031		
13740		22245		39		28035		
13741		22246		42		30029		
13742		22248		22		6011		
13743		22251		12		8015		
13744		22252		15		10009		
13745		22254		36		12013		
13746		22255		35		17023		
13747		22256		47		19027		
13748		22258		35		21021		
13749		22259		7		23025		
13750		22262		35		26031		
13751		22264		42		28035		
13752		22265		24		3005		
13753		22266		46		5009		
13754		22268		28		10009		
13755		22269		8		12013		
13756		22270		22		140017		
13757		22274		40		17023		
13758		22275		21		20019		
13759		22276		10		22023		
13760		22278		46		24027		
13761		22279		43		26031		
13762		22280		24		4007		
13763		22282		12		6011		
13764		22285		5		8015		
13765		22286		3		10009		
13766		22288		21		13015		
13767		22289		14		15019		
13768		22290		11		17023		
13769		22292		21		19027		
13770		22293		28		24027		
13771		22296		1		26031		
13772		22298		12		1001		
13773		22299		49		3005		
13774		22300		12		6011		
13775		22302		26		8015		
13776		22303		37		10009		
13777		22304		48		120013		
13778		22308		24		18025		
13779		22309		21		20019		
13780		22310		7		22023		
13781		22312		11		24027		
13782		22313		12		7013		
13783		22314		30		9017		
13784		22316		6		11011		
13785		22319		42		13015		
13786		22320		40		18025		
13787		22322		27		20019		
13788		22323		33		22023		
13789		22324		10		24027		
13790		22326		38		27033		
13791		22327		28		29037		
13792		22330		5		4007		
13793		22332		13		6011		
13794		22333		40		11011		
13795		22334		9		13015		
13796		22336		15		15019		
13797		22337		12		17023		
13798		22338		23		200019		
13799		22342		28		23025		
13800		22343		32		25029		
13801		22344		2		27033		
13802		22346		28		5009		
13803		22347		44		7013		
13804		22348		50		9017		
13805		22350		42		11011		
13806		22353		21		14017		
13807		22354		38		16021		
13808		22356		39		18025		
13809		22357		47		20019		
13810		22358		8		25029		
13811		22360		45		27033		
13812		22361		7		2003		
13813		22364		22		4007		
13814		22366		27		7013		
13815		22367		14		9017		
13816		22368		13		11011		
13817		22370		16		13015		
13818		22371		42		180025		
13819		22372		45		210021		
13820		22376		27		24027		
13821		22377		31		26031		
13822		22378		23		2003		
13823		22380		33		4007		
13824		22381		43		6011		
13825		22382		14		8015		
13826		22384		42		13015		
13827		22387		9		15019		
13828		22388		25		17023		
13829		22390		16		19027		
13830		22391		38		22023		
13831		22392		7		24027		
13832		22394		17		6011		
13833		22395		16		8015		
13834		22398		2		13015		
13835		22400		18		15019		
13836		22401		9		17023		
13837		22402		22		19027		
13838		22404		6		22023		
13839		22405		49		24027		
13840		22406		20		260031		
13841		22410		13		29037		
13842		22411		44		7013		
13843		22412		26		9017		
13844		22414		34		11011		
13845		22415		22		13015		
13846		22416		41		16021		
13847		22418		48		18025		
13848		22421		39		20019		
13849		22422		34		22023		
13850		22424		43		27033		
13851		22425		15		29037		
13852		22426		14		4007		
13853		22428		17		6011		
13854		22429		50		9017		
13855		22432		8		11011		
13856		22434		30		13015		
13857		22435		41		15019		
13858		22436		17		20019		
13859		22438		4		220023		
13860		22439		6		25029		
13861		22440		4		270033		
13862		22444		10		4007		
13863		22445		22		6011		
13864		22446		21		8015		
13865		22448		11		10009		
13866		22449		39		15019		
13867		22450		31		17023		
13868		22452		35		19027		
13869		22455		46		21021		
13870		22456		30		24027		
13871		22458		4		26031		
13872		22459		9		1001		
13873		22460		23		3005		
13874		22462		32		8015		
13875		22463		44		10009		
13876		22466		46		12013		
13877		22468		24		14017		
13878		22469		44		17023		
13879		22470		34		19027		
13880		22472		8		21021		
13881		22473		36		23025		
13882		22474		50		10001		
13883		22478		23		4007		
13884		22479		4		6011		
13885		22480		49		8015		
13886		22482		31		11011		
13887		22483		33		13015		
13888		22484		41		15019		
13889		22486		49		17023		
13890		22489		38		22023		
13891		22490		46		24027		
13892		22492		4		6011		
13893		22493		48		8015		
13894		22494		19		11011		
13895		22496		27		13015		
13896		22497		10		15019		
13897		22500		10		17023		
13898		22502		7		22023		
13899		22503		46		24027		
13900		22504		5		260031		
13901		22506		36		29037		
13902		22507		50		5009		
13903		22508		15		70013		
13904		22512		10		10009		
13905		22513		33		12013		
13906		22514		11		17023		
13907		22516		5		19027		
13908		22517		6		21021		
13909		22518		4		23025		
13910		22520		40		26031		
13911		22523		15		28035		
13912		22524		41		3005		
13913		22526		42		5009		
13914		22527		38		10009		
13915		22528		44		12013		
13916		22530		42		14017		
13917		22531		20		16021		
13918		22534		28		19027		
13919		22536		33		21021		
13920		22537		20		23025		
13921		22538		15		25029		
13922		22540		30		3005		
13923		22541		23		5009		
13924		22542		12		70013		
13925		22546		49		10009		
13926		22547		49		13015		
13927		22548		24		15019		
13928		22550		10		17023		
13929		22551		8		19027		
13930		22552		19		24027		
13931		22554		14		26031		
13932		22557		43		1001		
13933		22558		20		3005		
13934		22560		31		6011		
13935		22561		5		8015		
13936		22562		2		10009		
13937		22564		41		12013		
13938		22565		11		17023		
13939		22568		10		19027		
13940		22570		46		21021		
13941		22571		1		230025		
13942		22572		26		7013		
13943		22574		36		9017		
13944		22575		44		11011		
13945		22576		13		130015		
13946		22580		31		19027		
13947		22581		35		21021		
13948		22582		34		23025		
13949		22584		8		25029		
13950		22585		17		28035		
13951		22586		3		30029		
13952		22588		22		5009		
13953		22591		49		7013		
13954		22592		28		12013		
13955		22594		36		14017		
13956		22595		49		16021		
13957		22596		28		18025		
13958		22598		11		21021		
13959		22599		8		23025		
13960		22602		35		25029		
13961		22604		29		27033		
13962		22605		23		5009		
13963		22606		30		7013		
13964		22608		1		9017		
13965		22609		3		11011		
13966		22610		34		140017		
13967		22614		4		17023		
13968		22615		45		19027		
13969		22616		44		21021		
13970		22618		13		26031		
13971		22619		40		28035		
13972		22620		46		3005		
13973		22622		39		5009		
13974		22625		25		8015		
13975		22626		39		10009		
13976		22628		3		12013		
13977		22629		5		14017		
13978		22630		24		19027		
13979		22632		39		21021		
13980		22633		14		23025		
13981		22636		42		25029		
13982		22638		43		10001		
13983		22639		36		4007		
13984		22640		40		6011		
13985		22642		22		8015		
13986		22643		23		13015		
13987		22644		38		150019		
13988		22648		50		18025		
13989		22649		33		20019		
13990		22650		45		23025		
13991		22652		36		25029		
13992		22653		13		7013		
13993		22654		20		9017		
13994		22656		17		14017		
13995		22659		13		16021		
13996		22660		22		18025		
13997		22662		50		20019		
13998		22663		17		23025		
13999		22664		17		25029		
14000		22666		46		27033		
14001		22667		31		29037		
14002		22670		8		7013		
14003		22672		43		9017		
14004		22673		21		11011		
14005		22674		33		13015		
14006		22676		32		16021		
14007		22677		26		18025		
14008		22678		39		200019		
14009		22682		7		23025		
14010		22683		16		28035		
14011		22684		5		30029		
14012		22686		50		5009		
14013		22687		8		7013		
14014		22688		40		10009		
14015		22690		40		12013		
14016		22693		32		14017		
14017		22694		12		16021		
14018		22696		29		21021		
14019		22697		33		23025		
14020		22698		46		25029		
14021		22700		26		27033		
14022		22701		18		3005		
14023		22704		8		50009		
14024		22706		45		8015		
14025		22707		35		10009		
14026		22708		23		15019		
14027		22710		18		17023		
14028		22711		36		19027		
14029		22712		41		210021		
14030		22716		36		25029		
14031		22717		33		27033		
14032		22718		23		2003		
14033		22720		44		4007		
14034		22721		28		9017		
14035		22722		44		11011		
14036		22724		28		13015		
14037		22727		9		15019		
14038		22728		21		18025		
14039		22730		18		20019		
14040		22731		17		22023		
14041		22732		36		24027		
14042		22734		22		2003		
14043		22735		16		4007		
14044		22738		45		6011		
14045		22740		13		8015		
14046		22741		7		11011		
14047		22742		26		13015		
14048		22744		26		15019		
14049		22745		38		17023		
14050		22746		8		220023		
14051		22750		21		25029		
14052		22751		13		7013		
14053		22752		28		9017		
14054		22754		31		12013		
14055		22755		9		14017		
14056		22756		14		16021		
14057		22758		3		18025		
14058		22761		26		23025		
14059		22762		1		25029		
14060		22764		43		27033		
14061		22765		14		29037		
14062		22766		36		5009		
14063		22768		15		7013		
14064		22769		9		90017		
14065		22772		13		12013		
14066		22774		10		17023		
14067		22775		36		19027		
14068		22776		23		21021		
14069		22778		30		23025		
14070		22779		5		26031		
14071		22780		41		280035		
14072		22784		17		4007		
14073		22785		27		6011		
14074		22786		8		11011		
14075		22788		14		13015		
14076		22789		39		15019		
14077		22790		15		17023		
14078		22792		41		20019		
14079		22795		17		22023		
14080		22796		4		24027		
14081		22798		1		26031		
14082		22799		37		4007		
14083		22800		18		6011		
14084		22802		28		8015		
14085		22803		17		10009		
14086		22806		26		13015		
14087		22808		43		15019		
14088		22809		21		17023		
14089		22810		3		19027		
14090		22812		45		24027		
14091		22813		15		26031		
14092		22814		18		10001		
14093		22818		30		4007		
14094		22819		30		7013		
14095		22820		26		9017		
14096		22822		44		11011		
14097		22823		41		13015		
14098		22824		13		18025		
14099		22826		16		20019		
14100		22829		23		22023		
14101		22830		18		24027		
14102		22832		8		7013		
14103		22833		39		9017		
14104		22834		44		11011		
14105		22836		16		130015		
14106		22837		4		19027		
14107		22840		34		21021		
14108		22842		32		23025		
14109		22843		45		25029		
14110		22844		50		28035		
14111		22846		35		30029		
14112		22847		45		5009		
14113		22848		39		70013		
14114		22852		2		13015		
14115		22853		24		15019		
14116		22854		7		17023		
14117		22856		27		19027		
14118		22857		18		22023		
14119		22858		28		24027		
14120		22860		31		26031		
14121		22863		12		28035		
14122		22864		42		6011		
14123		22866		49		8015		
14124		22867		44		10009		
14125		22868		23		12013		
14126		22870		24		15019		
14127		22871		37		17023		
14128		22874		14		19027		
14129		22876		37		21021		
14130		22877		5		26031		
14131		22878		36		28035		
14132		22880		6		3005		
14133		22881		12		5009		
14134		22882		26		80015		
14135		22886		1		11011		
14136		22887		27		13015		
14137		22888		30		15019		
14138		22890		34		20019		
14139		22891		8		22023		
14140		22892		26		24027		
14141		22894		36		26031		
14142		22897		44		2003		
14143		22898		20		4007		
14144		22900		26		6011		
14145		22901		45		8015		
14146		22902		45		130015		
14147		22904		32		16021		
14148		22905		23		18025		
14149		22908		12		20019		
14150		22910		11		23025		
14151		22911		6		25029		
14152		22912		23		7013		
14153		22914		3		9017		
14154		22915		4		14017		
14155		22916		18		160021		
14156		22920		27		19027		
14157		22921		29		21021		
14158		22922		5		24027		
14159		22924		42		26031		
14160		22925		17		28035		
14161		22926		11		30029		
14162		22928		27		1001		
14163		22931		22		3005		
14164		22932		22		5009		
14165		22934		5		7013		
14166		22935		22		10009		
14167		22936		1		12013		
14168		22938		36		14017		
14169		22939		8		16021		
14170		22942		8		21021		
14171		22944		11		23025		
14172		22945		43		5009		
14173		22946		2		7013		
14174		22948		32		10009		
14175		22949		20		12013		
14176		22950		48		140017		
14177		22954		26		17023		
14178		22955		1		22023		
14179		22956		21		24027		
14180		22958		39		26031		
14181		22959		12		28035		
14182		22960		28		4007		
14183		22962		13		6011		
14184		22965		16		8015		
14185		22966		31		10009		
14186		22968		31		15019		
14187		22969		42		170023		
14188		22970		11		20019		
14189		22972		37		22023		
14190		22973		34		25029		
14191		22976		28		27033		
14192		22978		47		2003		
14193		22979		12		4007		
14194		22980		49		9017		
14195		22982		18		11011		
14196		22983		18		13015		
14197		22984		21		150019		
14198		22988		18		19027		
14199		22989		5		21021		
14200		22990		28		23025		
14201		22992		28		25029		
14202		22993		15		3005		
14203		22994		22		5009		
14204		22996		31		7013		
14205		22999		48		9017		
14206		23000		41		12013		
14207		23002		28		14017		
14208		23003		23		16021		
14209		23004		43		18025		
14210		23006		50		23025		
14211		23007		13		25029		
14212		23010		4		7013		
14213		23012		27		9017		
14214		23013		26		12013		
14215		23014		21		14017		
14216		23016		9		16021		
14217		23017		6		18025		
14218		23018		15		230025		
14219		23022		20		26031		
14220		23023		42		28035		
14221		23024		50		30029		
14222		23026		47		6011		
14223		23027		40		8015		
14224		23028		13		10009		
14225		23030		45		12013		
14226		23033		7		17023		
14227		23034		33		19027		
14228		23036		17		210021		
14229		23037		27		24027		
14230		23038		37		27033		
14231		23040		44		29037		
14232		23041		4		4007		
14233		23044		2		6011		
14234		23046		17		11011		
14235		23047		34		13015		
14236		23048		49		15019		
14237		23050		7		17023		
14238		23051		13		20019		
14239		23052		24		220023		
14240		23056		50		25029		
14241		23057		13		27033		
14242		23058		38		5009		
14243		23060		5		7013		
14244		23061		41		9017		
14245		23062		13		11011		
14246		23064		28		14017		
14247		23067		50		16021		
14248		23068		20		18025		
14249		23070		44		20019		
14250		23071		19		25029		
14251		23072		13		27033		
14252		23074		43		2003		
14253		23075		15		4007		
14254		23078		2		7013		
14255		23080		7		9017		
14256		23081		11		11011		
14257		23082		11		13015		
14258		23084		39		18025		
14259		23085		28		20019		
14260		23086		37		220023		
14261		23090		26		25029		
14262		23091		23		1001		
14263		23092		40		3005		
14264		23094		29		5009		
14265		23095		40		7013		
14266		23096		25		12013		
14267		23098		27		14017		
14268		23101		48		16021		
14269		23102		37		180025		
14270		23104		2		22023		
14271		23105		49		24027		
14272		23106		1		6011		
14273		23108		42		8015		
14274		23109		6		13015		
14275		23112		42		15019		
14276		23114		4		17023		
14277		23115		33		19027		
14278		23116		41		22023		
14279		23118		26		24027		
14280		23119		26		26031		
14281		23120		11		280035		
14282		23124		38		7013		
14283		23125		20		9017		
14284		23126		25		11011		
14285		23128		40		13015		
14286		23129		26		16021		
14287		23130		37		18025		
14288		23132		50		20019		
14289		23135		17		22023		
14290		23136		14		27033		
14291		23138		38		29037		
14292		23139		42		4007		
14293		23140		39		6011		
14294		23142		29		9017		
14295		23143		20		11011		
14296		23146		28		13015		
14297		23148		3		15019		
14298		23149		48		20019		
14299		23150		27		22023		
14300		23152		41		24027		
14301		23153		2		26031		
14302		23154		26		20003		
14303		23158		42		5009		
14304		23159		43		7013		
14305		23160		31		9017		
14306		23162		35		14017		
14307		23163		46		16021		
14308		23164		15		18025		
14309		23166		27		20019		
14310		23169		21		230025		
14311		23170		42		26031		
14312		23172		37		1001		
14313		23173		11		3005		
14314		23174		11		8015		
14315		23176		13		10009		
14316		23177		2		12013		
14317		23180		38		14017		
14318		23182		49		17023		
14319		23183		3		19027		
14320		23184		4		21021		
14321		23186		15		23025		
14322		23187		40		1001		
14323		23188		45		30005		
14324		23192		3		6011		
14325		23193		18		8015		
14326		23194		16		11011		
14327		23196		32		13015		
14328		23197		22		15019		
14329		23198		14		17023		
14330		23200		8		22023		
14331		23203		14		24027		
14332		23204		17		6011		
14333		23206		35		8015		
14334		23207		5		11011		
14335		23208		9		13015		
14336		23210		15		15019		
14337		23211		41		17023		
14338		23214		6		22023		
14339		23216		29		24027		
14340		23217		17		26031		
14341		23218		29		28035		
14342		23220		20		4007		
14343		23221		3		6011		
14344		23222		39		80015		
14345		23226		32		11011		
14346		23227		15		16021		
14347		23228		42		18025		
14348		23230		20		20019		
14349		23231		16		22023		
14350		23232		44		25029		
14351		23234		25		270033		
14352		23237		30		3005		
14353		23238		33		5009		
14354		23240		22		10009		
14355		23241		34		12013		
14356		23242		2		14017		
14357		23244		37		16021		
14358		23245		15		19027		
14359		23248		25		21021		
14360		23250		2		23025		
14361		23251		24		25029		
14362		23252		38		3005		
14363		23254		18		5009		
14364		23255		9		7013		
14365		23256		45		90017		
14366		23260		28		13015		
14367		23261		25		15019		
14368		23262		35		17023		
14369		23264		34		19027		
14370		23265		4		24027		
14371		23266		4		26031		
14372		23268		12		1001		
14373		23271		25		3005		
14374		23272		6		6011		
14375		23274		2		8015		
14376		23275		9		10009		
14377		23276		23		12013		
14378		23278		43		17023		
14379		23279		30		19027		
14380		23282		38		21021		
14381		23284		36		23025		
14382		23285		4		6011		
14383		23286		17		8015		
14384		23288		20		10009		
14385		23289		25		12013		
14386		23290		2		170023		
14387		23294		23		20019		
14388		23295		14		22023		
14389		23296		18		24027		
14390		23298		47		27033		
14391		23299		17		29037		
14392		23300		41		40007		
14393		23302		36		7013		
14394		23305		37		12013		
14395		23306		1		14017		
14396		23308		30		16021		
14397		23309		14		18025		
14398		23310		26		21021		
14399		23312		17		23025		
14400		23313		47		25029		
14401		23316		31		27033		
14402		23318		20		5009		
14403		23319		10		7013		
14404		23320		7		9017		
14405		23322		25		11011		
14406		23323		11		14017		
14407		23324		15		160021		
14408		23328		49		19027		
14409		23329		3		21021		
14410		23330		44		26031		
14411		23332		36		28035		
14412		23333		40		3005		
14413		23334		50		5009		
14414		23336		4		8015		
14415		23339		9		10009		
14416		23340		26		12013		
14417		23342		5		14017		
14418		23343		33		19027		
14419		23344		41		21021		
14420		23346		22		23025		
14421		23347		29		25029		
14422		23350		8		1001		
14423		23352		15		3005		
14424		23353		15		5009		
14425		23354		44		7013		
14426		23356		15		12013		
14427		23357		46		14017		
14428		23358		9		160021		
14429		23362		42		19027		
14430		23363		12		22023		
14431		23364		8		24027		
14432		23366		24		6011		
14433		23367		33		80015		
14434		23368		17		14017		
14435		23370		31		16021		
14436		23373		10		18025		
14437		23374		30		20019		
14438		23376		47		23025		
14439		23377		8		25029		
14440		23378		34		27033		
14441		23380		43		29037		
14442		23381		44		7013		
14443		23384		24		9017		
14444		23386		42		11011		
14445		23387		49		13015		
14446		23388		34		16021		
14447		23390		17		18025		
14448		23391		4		20019		
14449		23392		19		220023		
14450		23396		8		28035		
14451		23397		25		30029		
14452		23398		47		5009		
14453		23400		17		7013		
14454		23401		41		10009		
14455		23402		13		12013		
14456		23404		12		14017		
14457		23407		6		16021		
14458		23408		11		21021		
14459		23410		20		23025		
14460		23411		49		25029		
14461		23412		24		27033		
14462		23414		29		3005		
14463		23415		23		5009		
14464		23418		7		7013		
14465		23420		46		9017		
14466		23421		5		14017		
14467		23422		18		16021		
14468		23424		27		18025		
14469		23425		3		20019		
14470		23426		25		230025		
14471		23430		10		26031		
14472		23431		45		1001		
14473		23432		20		3005		
14474		23434		35		80015		
14475		23435		36		11011		
14476		23436		19		13015		
14477		23438		21		15019		
14478		23441		5		18025		
14479		23442		24		20019		
14480		23444		39		22023		
14481		23445		14		24027		
14482		23446		48		2003		
14483		23448		37		4007		
14484		23449		30		6011		
14485		23452		41		8015		
14486		23454		2		11011		
14487		23455		43		13015		
14488		23456		48		15019		
14489		23458		12		17023		
14490		23459		12		22023		
14491		23460		46		240027		
14492		23464		37		7013		
14493		23465		41		9017		
14494		23466		20		12013		
14495		23468		43		14017		
14496		23469		38		16021		
14497		23470		24		18025		
14498		23472		12		23025		
14499		23475		16		25029		
14500		23476		27		27033		
14501		23478		37		29037		
14502		23479		25		5009		
14503		23480		23		7013		
14504		23482		8		9017		
14505		23483		12		11011		
14506		23486		11		16021		
14507		23488		26		18025		
14508		23489		34		20019		
14509		23490		15		22023		
14510		23492		49		25029		
14511		23493		22		27033		
14512		23494		30		20003		
14513		23498		49		5009		
14514		23499		10		10009		
14515		23500		9		120013		
14516		23502		39		15019		
14517		23503		11		17023		
14518		23504		1		20019		
14519		23506		36		22023		
14520		23509		24		24027		
14521		23510		14		26031		
14522		23512		33		4007		
14523		23513		11		6011		
14524		23514		6		8015		
14525		23516		3		10009		
14526		23517		5		13015		
14527		23520		45		15019		
14528		23522		28		17023		
14529		23523		17		19027		
14530		23524		10		24027		
14531		23526		6		26031		
14532		23527		5		1001		
14533		23528		37		30005		
14534		23532		29		7013		
14535		23533		12		9017		
14536		23534		50		11011		
14537		23536		39		13015		
14538		23537		40		18025		
14539		23538		33		20019		
14540		23540		5		22023		
14541		23543		40		24027		
14542		23544		4		7013		
14543		23546		34		9017		
14544		23547		38		11011		
14545		23548		13		13015		
14546		23550		44		18025		
14547		23551		28		20019		
14548		23554		26		22023		
14549		23556		46		24027		
14550		23557		15		27033		
14551		23558		49		29037		
14552		23560		9		4007		
14553		23561		50		6011		
14554		23562		11		110011		
14555		23566		17		14017		
14556		23567		2		160021		
14557		23568		16		19027		
14558		23570		13		22023		
14559		23571		29		24027		
14560		23572		34		26031		
14561		23574		23		28035		
14562		23577		35		6011		
14563		23578		38		8015		
14564		23580		11		10009		
14565		23581		15		12013		
14566		23582		1		15019		
14567		23584		10		17023		
14568		23585		3		19027		
14569		23588		40		21021		
14570		23590		42		26031		
14571		23591		7		28035		
14572		23592		30		3005		
14573		23594		47		5009		
14574		23595		40		8015		
14575		23596		19		100009		
14576		23600		11		13015		
14577		23601		33		15019		
14578		23602		49		20019		
14579		23604		36		22023		
14580		23605		28		24027		
14581		23606		13		26031		
14582		23608		37		2003		
14583		23611		38		4007		
14584		23612		12		6011		
14585		23614		47		8015		
14586		23615		6		13015		
14587		23616		15		15019		
14588		23618		14		17023		
14589		23619		19		19027		
14590		23622		46		22023		
14591		23624		49		24027		
14592		23625		43		6011		
14593		23626		32		8015		
14594		23628		36		13015		
14595		23629		3		15019		
14596		23630		46		170023		
14597		23634		39		200019		
14598		23635		14		24027		
14599		23636		48		26031		
14600		23638		28		28035		
14601		23639		5		30029		
14602		23640		6		1001		
14603		23642		7		3005		
14604		23645		1		5009		
14605		23646		45		7013		
14606		23648		28		10009		
14607		23649		13		12013		
14608		23650		29		14017		
14609		23652		26		16021		
14610		23653		49		21021		
14611		23656		8		23025		
14612		23658		40		5009		
14613		23659		35		7013		
14614		23660		47		10009		
14615		23662		4		12013		
14616		23663		33		14017		
14617		23664		3		160021		
14618		23668		18		22023		
14619		23669		49		24027		
14620		23670		23		26031		
14621		23672		13		28035		
14622		23673		47		4007		
14623		23674		15		6011		
14624		23676		46		8015		
14625		23679		35		10009		
14626		23680		19		15019		
14627		23682		41		17023		
14628		23683		23		19027		
14629		23684		32		21021		
14630		23686		38		24027		
14631		23687		2		26031		
14632		23690		38		1001		
14633		23692		45		3005		
14634		23693		11		8015		
14635		23694		40		10009		
14636		23696		39		12013		
14637		23697		38		14017		
14638		23698		2		170023		
14639		23702		19		20019		
14640		23703		13		22023		
14641		23704		2		24027		
14642		23706		28		2003		
14643		23707		4		4007		
14644		23708		36		6011		
14645		23710		25		8015		
14646		23713		7		11011		
14647		23714		21		13015		
14648		23716		29		15019		
14649		23717		27		17023		
14650		23718		21		22023		
14651		23720		1		24027		
14652		23721		41		6011		
14653		23724		17		8015		
14654		23726		17		11011		
14655		23727		37		13015		
14656		23728		3		15019		
14657		23730		37		17023		
14658		23731		27		22023		
14659		23732		25		240027		
14660		23736		18		27033		
14661		23737		17		29037		
14662		23738		27		5009		
14663		23740		7		7013		
14664		23741		11		9017		
14665		23742		37		11011		
14666		23744		46		16021		
14667		23747		2		18025		
14668		23748		26		20019		
14669		23750		49		22023		
14670		23751		20		25029		
14671		23752		40		27033		
14672		23754		1		2003		
14673		23755		48		4007		
14674		23758		43		9017		
14675		23760		38		11011		
14676		23761		24		13015		
14677		23762		2		15019		
14678		23764		8		18025		
14679		23765		2		200019		
14680		23766		28		230025		
14681		23770		28		26031		
14682		23771		4		4007		
14683		23772		18		6011		
14684		23774		47		8015		
14685		23775		20		10009		
14686		23776		4		13015		
14687		23778		49		15019		
14688		23781		6		17023		
14689		23782		33		19027		
14690		23784		26		24027		
14691		23785		25		26031		
14692		23786		49		1001		
14693		23788		2		3005		
14694		23789		31		6011		
14695		23792		11		8015		
14696		23794		40		10009		
14697		23795		28		12013		
14698		23796		12		17023		
14699		23798		15		19027		
14700		23799		26		21021		
14701		23800		34		230025		
14702		23804		4		7013		
14703		23805		26		9017		
14704		23806		33		11011		
14705		23808		48		13015		
14706		23809		14		18025		
14707		23810		8		20019		
14708		23812		49		22023		
14709		23815		23		24027		
